"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"849410","2014.03       ","1","12.00"
"828663","2013.10       ","1","500.00"
"828663","2013.04       ","1","425.00"
"828663","2012.07       ","1","34.00"
"828663","--            ","",""
"829866","2013.10       ","1","29.00"
"829866","2012.06       ","1","44.00"
"829866","2012.05       ","1","951.00"
"829866","--            ","",""
"830460","2015.01       ","1","2151.00"
"830460","2014.11       ","1","2345.00"
"830460","2014.09       ","2","4737.00"
"830460","2014.08       ","1","2343.00"
"830460","2014.02       ","1","2328.00"
"830460","2013.11       ","1","2343.00"
"830460","2013.07       ","2","4532.00"
"830460","2013.06       ","1","2188.00"
"830460","2013.04       ","1","2338.00"
"830460","2013.01       ","1","2173.00"
"830460","2012.12       ","1","2327.00"
"830460","2012.11       ","1","2339.00"
"830460","2012.09       ","1","2411.00"
"830460","2012.08       ","2","4648.00"
"830460","2012.07       ","1","2297.00"
"830460","2012.06       ","1","1680.00"
"830460","2012.05       ","2","4286.00"
"830460","2012.04       ","1","1950.00"
"853664","2012.11       ","1","28.00"
"853664","2012.09       ","4","3383.00"
"853664","2012.08       ","3","3099.00"
"853664","2012.07       ","2","2822.00"
"853664","2012.06       ","1","2552.00"
"853664","--            ","",""
"830570","2014.11       ","4","6867.00"
"830570","2014.10       ","3","6417.00"
"830570","2014.09       ","2","5980.00"
"830570","2014.08       ","1","5557.00"
"830570","2014.06       ","7","5750.00"
"830570","2014.05       ","7","3732.00"
"830570","2014.04       ","7","4347.00"
"830570","2014.03       ","7","4832.00"
"830570","2014.02       ","7","1997.00"
"830570","2014.01       ","6","4987.00"
"830570","2013.12       ","5","2879.00"
"830570","2013.11       ","4","7102.00"
"830570","2013.10       ","3","11435.00"
"830570","2013.09       ","2","17492.00"
"830570","2013.08       ","1","3018.00"
"830570","2013.06       ","1","13349.00"
"830570","2013.08       ","1","2802.00"
"830570","2013.07       ","1","5551.00"
"830570","2013.05       ","1","1904.00"
"830570","2012.12       ","1","553.00"
"830570","2012.07       ","1","422.00"
"830570","2012.04       ","1","2323.00"
"830570","2015.12       ","3","834.00"
"830570","2015.11       ","2","550.00"
"830570","2015.10       ","1","273.00"
"830570","2015.08       ","1","329.00"
"830570","2015.06       ","1","393.00"
"830570","2015.03       ","1","166.00"
"830570","2015.02       ","1","497.00"
"830570","2015.01       ","1","741.00"
"830570","2014.11       ","2","1851.00"
"830570","2014.10       ","1","852.00"
"830570","2014.09       ","2","1882.00"
"830570","2014.08       ","1","930.00"
"830570","2014.05       ","1","46.00"
"830570","2014.04       ","2","2010.00"
"830570","2014.03       ","1","995.00"
"830570","2014.01       ","2","1313.00"
"830570","2013.12       ","1","346.00"
"830570","2013.11       ","2","2273.00"
"830570","2013.10       ","1","1126.00"
"830570","2013.08       ","2","1814.00"
"830570","2013.07       ","1","839.00"
"830570","2013.05       ","1","795.00"
"830570","2013.03       ","2","1166.00"
"830570","2013.02       ","1","466.00"
"830570","2013.01       ","1","2714.00"
"830570","2012.07       ","1","1026.00"
"830570","2012.05       ","1","4560.00"
"830570","--            ","",""
"830570","2012.10       ","3","11738.00"
"830570","2012.09       ","2","9870.00"
"830570","2012.08       ","2","11904.00"
"830570","2012.07       ","2","8849.00"
"830570","2012.06       ","1","3638.00"
"830570","2012.04       ","1","2925.00"
"830570","2014.03       ","1","2595.00"
"830570","2013.12       ","1","965.00"
"830570","2013.08       ","1","2371.00"
"830570","2013.06       ","1","2037.00"
"830570","2013.04       ","1","2036.00"
"830570","--            ","",""
"830570","2012.04       ","4","52.00"
"830570","--            ","",""
"850709","2015.02       ","1","2092.00"
"850709","2014.12       ","1","1913.00"
"850709","2014.09       ","2","10168.00"
"850709","2014.08       ","1","4631.00"
"850709","2014.07       ","1","1708.00"
"850709","2014.05       ","1","1102.00"
"850709","2014.02       ","2","5145.00"
"850709","2014.01       ","1","2115.00"
"850709","2014.12       ","1","1520.00"
"850709","2014.10       ","1","680.00"
"850709","2014.09       ","2","6263.00"
"850709","2014.08       ","1","2767.00"
"850709","2014.01       ","1","1921.00"
"850709","--            ","",""
"853131","2014.09       ","1","493.00"
"853131","--            ","",""
"849653","2014.07       ","1","260.00"
"849653","--            ","",""
"830641","2014.10       ","1","194.00"
"830641","2013.11       ","1","1960.00"
"830641","2013.09       ","1","1975.00"
"830641","--            ","",""
"830641","2014.06       ","1","629.00"
"830641","2014.04       ","2","77.00"
"830641","2014.03       ","1","2038.00"
"830641","--            ","",""
"852699","2014.10       ","3","3965.00"
"852699","2014.09       ","2","2505.00"
"852699","2014.08       ","1","1339.00"
"852699","2014.07       ","1","1161.00"
"852699","2014.02       ","1","953.00"
"852699","2013.06       ","1","991.00"
"852699","2013.04       ","1","109.00"
"852699","--            ","",""
"852699","2015.01       ","1","241.00"
"852699","2014.12       ","2","1042.00"
"852699","2014.11       ","5","2317.00"
"852699","2014.10       ","4","1688.00"
"852699","2014.09       ","3","1250.00"
"852699","2014.08       ","2","937.00"
"852699","2014.07       ","2","797.00"
"852699","2014.06       ","1","374.00"
"896871","2015.02       ","1","510.00"
"896871","--            ","",""
"895261","2014.09       ","2","4.00"
"895261","--            ","",""
"895409","2014.10       ","1","44.00"
"895409","--            ","",""
"897664","2014.12       ","1","240.00"
"897664","2014.10       ","3","2069.00"
"897664","2014.09       ","2","1358.00"
"897664","2014.08       ","1","786.00"
"897664","2014.07       ","1","735.00"
"897664","2014.04       ","1","1007.00"
"897664","2014.02       ","1","1031.00"
"897664","2013.12       ","1","465.00"
"897664","2015.01       ","1","306.00"
"897664","--            ","",""
"897664","2015.01       ","1","1896.00"
"897664","2014.12       ","2","3865.00"
"897664","2014.11       ","1","3704.00"
"897664","2014.10       ","2","7199.00"
"897664","2014.09       ","1","4423.00"
"897664","2014.08       ","2","5774.00"
"897664","2014.07       ","1","2347.00"
"897664","2013.02       ","1","4180.00"
"897664","2012.12       ","1","646.00"
"897664","2012.11       ","1","1904.00"
"897664","2012.10       ","1","4067.00"
"897664","2012.09       ","1","1581.00"
"894126","2015.02       ","1","921.00"
"894126","2015.01       ","1","899.00"
"894126","2014.10       ","1","804.00"
"894126","2014.08       ","1","553.00"
"894126","2014.07       ","1","475.00"
"894126","2014.06       ","1","972.00"
"894126","2014.02       ","1","813.00"
"894126","2013.11       ","1","147.00"
"894126","2012.10       ","1","98.00"
"894126","--            ","",""
"894126","2014.12       ","1","986.00"
"894126","2014.09       ","1","1141.00"
"894126","2014.07       ","1","200.00"
"894126","2013.11       ","1","965.00"
"894126","2013.09       ","1","200.00"
"894126","2012.11       ","1","1133.00"
"894126","2012.06       ","1","147.00"
"894126","--            ","",""
"894126","2015.02       ","4","27.00"
"894126","2015.01       ","3","18.00"
"894126","2014.12       ","2","14.00"
"894126","2014.11       ","1","8.00"
"894126","2015.05       ","2","236.00"
"894126","2015.04       ","1","147.00"
"892859","2013.06       ","7","1956.00"
"892859","2013.05       ","6","1781.00"
"892859","2013.04       ","5","1995.00"
"892859","2013.03       ","4","1496.00"
"892859","2013.02       ","3","1178.00"
"892859","2013.01       ","2","618.00"
"892859","2012.12       ","1","100.00"
"892859","--            ","",""
"892859","2014.04       ","2","2455.00"
"892859","2014.03       ","1","1272.00"
"892859","2014.01       ","2","2481.00"
"892859","2013.12       ","2","1903.00"
"892859","2013.11       ","1","797.00"
"892859","2013.09       ","1","45.00"
"892859","2013.07       ","2","2035.00"
"892859","2013.06       ","1","1337.00"
"892859","2013.05       ","2","2647.00"
"892859","2013.04       ","3","2357.00"
"892859","2013.03       ","2","1184.00"
"892859","2013.02       ","1","86.00"
"892859","2013.04       ","3","270.00"
"892859","2013.03       ","2","584.00"
"892859","2013.02       ","1","273.00"
"892859","2012.12       ","1","289.00"
"894126","2015.03       ","1","70.00"
"894126","2014.07       ","1","164.00"
"894126","2014.01       ","1","279.00"
"894126","--            ","",""
"894126","2013.03       ","1","1213.00"
"894126","2012.12       ","1","1188.00"
"894126","2012.10       ","1","68.00"
"894126","--            ","",""
"894780","2012.08       ","2","963.00"
"894780","2012.07       ","1","727.00"
"894780","2012.06       ","1","150.00"
"894780","2012.05       ","1","770.00"
"895459","2014.12       ","1","670.00"
"895459","2014.11       ","1","2003.00"
"895459","2014.10       ","1","173.00"
"895459","2013.09       ","2","78.00"
"895459","2013.08       ","1","30.00"
"895459","2013.05       ","1","12.00"
"895459","2014.12       ","1","927.00"
"895459","2014.10       ","1","1479.00"
"895459","2014.08       ","1","12.00"
"895459","--            ","",""
"890779","2014.09       ","3","2638.00"
"890779","2014.08       ","2","2019.00"
"890779","2014.07       ","1","683.00"
"890779","2014.05       ","3","1202.00"
"890779","2014.04       ","2","441.00"
"890779","2014.03       ","1","711.00"
"890779","2013.07       ","1","777.00"
"890779","--            ","",""
"897765","2012.12       ","6","248.00"
"897765","2012.11       ","5","233.00"
"897765","2012.10       ","4","219.00"
"897765","2012.09       ","3","205.00"
"897765","2012.08       ","2","192.00"
"897765","2012.07       ","1","179.00"
"897765","2012.05       ","4","2347.00"
"897765","2012.04       ","3","1521.00"
"894204","2015.10       ","6","1131.00"
"894204","2015.09       ","5","926.00"
"894204","2015.08       ","4","729.00"
"894204","2015.07       ","3","540.00"
"894204","2015.06       ","2","356.00"
"894204","2015.05       ","1","176.00"
"894204","2015.03       ","2","111.00"
"894204","2015.02       ","1","203.00"
"895614","2013.02       ","3","3926.00"
"895614","2013.01       ","2","2325.00"
"895614","2012.12       ","1","1000.00"
"895614","--            ","",""
"897865","2015.01       ","1","200.00"
"897865","2014.02       ","1","200.00"
"897865","2013.12       ","1","200.00"
"897865","2013.09       ","1","204.00"
"897865","2013.01       ","1","200.00"
"897865","2012.09       ","1","270.00"
"895067","2014.10       ","1","319.00"
"895067","2014.03       ","1","19.00"
"895067","2012.12       ","2","353.00"
"895067","2012.11       ","1","187.00"
"895067","2012.09       ","3","915.00"
"895067","2012.08       ","2","626.00"
"895067","2012.07       ","1","303.00"
"895067","2012.05       ","1","172.00"
"895067","2014.10       ","1","573.00"
"895067","2014.03       ","1","421.00"
"895067","2013.09       ","2","868.00"
"895067","2013.08       ","1","382.00"
"895067","2013.05       ","1","559.00"
"895067","2013.02       ","2","1084.00"
"895067","2013.01       ","1","460.00"
"895067","2012.11       ","1","375.00"
"895067","2014.10       ","1","1242.00"
"895067","2014.03       ","1","627.00"
"895067","2014.01       ","1","306.00"
"895067","2013.09       ","1","471.00"
"895067","2013.08       ","1","655.00"
"895067","2013.07       ","1","876.00"
"895067","2012.08       ","2","420.00"
"895067","2012.07       ","1","350.00"
"895068","2013.06       ","1","2992.00"
"895068","--            ","",""
"895068","2014.11       ","1","532.00"
"895068","2014.04       ","1","550.00"
"895068","2014.12       ","2","2285.00"
"895068","2014.11       ","1","1013.00"
"897903","2015.02       ","2","400.00"
"897903","2015.01       ","1","200.00"
"897903","2014.08       ","1","200.00"
"897903","2014.04       ","1","758.00"
"897903","2014.03       ","1","714.00"
"897903","2014.01       ","1","817.00"
"897903","2013.09       ","1","50.00"
"897903","2013.08       ","1","417.00"
"872723","2015.01       ","1","2765.00"
"872723","2014.09       ","1","2692.00"
"872723","2014.04       ","1","3476.00"
"872723","2014.02       ","1","1039.00"
"872723","2013.12       ","1","2552.00"
"872723","2013.10       ","1","1849.00"
"872723","2013.07       ","1","1340.00"
"872723","2013.04       ","1","2445.00"
"872723","2012.10       ","1","534.00"
"872723","--            ","",""
"873215","2014.08       ","1","679.00"
"873215","2014.07       ","1","866.00"
"873215","2014.06       ","1","650.00"
"873215","2014.03       ","1","135.00"
"873215","2014.09       ","3","135.00"
"873215","2014.08       ","2","1101.00"
"873215","2014.07       ","1","534.00"
"873215","--            ","",""
"877055","2014.04       ","3","306.00"
"877055","2014.03       ","2","202.00"
"877055","2014.02       ","1","100.00"
"877055","2013.12       ","1","99.00"
"877055","2013.09       ","1","100.00"
"877055","--            ","",""
"873308","2015.02       ","1","471.00"
"873308","--            ","",""
"874851","2015.02       ","1","196.00"
"874851","2014.10       ","1","223.00"
"874851","2014.08       ","1","249.00"
"874851","2014.06       ","2","434.00"
"874851","2014.05       ","2","446.00"
"874851","2014.04       ","1","264.00"
"874851","2014.01       ","1","298.00"
"874851","--            ","",""
"874851","2014.10       ","7","2344.00"
"874851","2014.09       ","7","2311.00"
"874851","2014.08       ","7","2277.00"
"874851","2014.07       ","6","2246.00"
"874851","2014.06       ","5","2213.00"
"874851","2014.05       ","4","940.00"
"874851","2014.04       ","3","584.00"
"874851","2014.03       ","2","288.00"
"874851","2014.02       ","1","36.00"
"874851","2014.01       ","1","288.00"
"874851","2013.12       ","1","270.00"
"874851","2013.02       ","1","2.00"
"874851","2012.12       ","1","134.00"
"874851","--            ","",""
"877106","2014.07       ","1","1607.00"
"877106","--            ","",""
"874286","2015.01       ","1","1563.00"
"874286","--            ","",""
"874286","2013.01       ","1","68.00"
"874286","--            ","",""
"876479","2015.02       ","1","1775.00"
"876479","2014.11       ","1","2512.00"
"876479","2014.02       ","2","3529.00"
"876479","2014.01       ","1","1917.00"
"876479","2013.11       ","1","1262.00"
"876479","2013.07       ","1","1585.00"
"876479","2013.04       ","1","1672.00"
"876479","2013.02       ","1","1661.00"
"876479","2012.12       ","1","1993.00"
"876479","2012.11       ","2","3696.00"
"876479","2012.10       ","2","4028.00"
"876479","2012.09       ","1","2495.00"
"876479","2012.08       ","1","1945.00"
